_id,add_date,collection_date.has_raw_value,community,depth.has_numeric_value,depth.has_raw_value,depth.has_unit,depth2.has_numeric_value,depth2.has_raw_value,depth2.has_unit,description,ecosystem,ecosystem_category,ecosystem_subtype,ecosystem_type,env_broad_scale.has_raw_value,env_local_scale.has_raw_value,env_medium.has_raw_value,geo_loc_name.has_raw_value,habitat,host_name,id,identifier,lat_lon.has_raw_value,lat_lon.latitude,lat_lon.longitude,location,mod_date,name,ncbi_taxonomy_name,nitrate.has_raw_value,nitrate.has_unit,part_of,salinity.has_raw_value,sample_collection_site,specific_ecosystem,temp.has_numeric_value,temp.has_raw_value,temp.has_unit,type
60e840cde9822b255ad94439,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195872,GRE.SIPMG.052b4f26,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.052b4f26",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad9443a,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195873,GRE.SIPMG.053b4f23,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.053b4f23",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad9443b,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195874,GRE.SIPMG.053b4f24,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.053b4f24",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad9443c,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195875,GRE.SIPMG.053b4f25,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.053b4f25",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad9443d,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195876,GRE.SIPMG.053b4f26,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.053b4f26",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad9443e,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195877,GRE.SIPMG.053b4f27,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.053b4f27",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad9443f,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195878,GRE.SIPMG.117b4f26,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.117b4f26",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad94440,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195879,GRE.SIPMG.117b4f27,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.117b4f27",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad94441,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195880,GRE.SIPMG.117b4f28,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.117b4f28",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad94442,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195881,GRE.SIPMG.117b4f29,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.117b4f29",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad94443,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195882,GRE.SIPMG.166b4f23,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.166b4f23",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad94444,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195883,GRE.SIPMG.166b4f24,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.166b4f24",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad94445,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195884,GRE.SIPMG.166b4f25,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.166b4f25",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad94446,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195885,GRE.SIPMG.166b4f26,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.166b4f26",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad94447,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195886,GRE.SIPMG.168b4f23,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.168b4f23",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad94448,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195887,GRE.SIPMG.168b4f24,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.168b4f24",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad94449,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195888,GRE.SIPMG.168b4f25,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.168b4f25",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad9444a,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195889,GRE.SIPMG.168b4f26,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.168b4f26",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad9444b,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195890,GRE.SIPMG.169b2f19,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.169b2f19",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad9444c,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195891,GRE.SIPMG.169b2f20,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.169b2f20",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad9444d,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195892,GRE.SIPMG.169b2f21,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.169b2f21",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad9444e,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195893,GRE.SIPMG.169b2f22,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.169b2f22",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad9444f,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195894,GRE.SIPMG.169b2f23,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.169b2f23",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad94450,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195895,GRE.SIPMG.082b2f19,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.082b2f19",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad94451,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195896,GRE.SIPMG.082b2f20,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.082b2f20",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad94452,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195897,GRE.SIPMG.082b2f21,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.082b2f21",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad94453,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195898,GRE.SIPMG.082b2f22,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.082b2f22",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad94454,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195899,GRE.SIPMG.082b2f23,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.082b2f23",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad94455,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195900,GRE.SIPMG.082b2f24,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.082b2f24",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad94456,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195901,GRE.SIPMG.065b5f19,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.065b5f19",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad94457,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195902,GRE.SIPMG.065b5f20,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.065b5f20",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad94458,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195903,GRE.SIPMG.065b5f21,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.065b5f21",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad94459,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195904,GRE.SIPMG.065b5f22,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.065b5f22",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad9445a,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195905,GRE.SIPMG.065b5f23,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.065b5f23",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad9445b,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195906,GRE.SIPMG.066b5f18,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.066b5f18",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad9445c,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195907,GRE.SIPMG.066b5f19,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.066b5f19",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad9445d,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195908,GRE.SIPMG.066b5f20,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.066b5f20",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad9445e,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195909,GRE.SIPMG.066b5f21,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.066b5f21",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
60e840cde9822b255ad9445f,2018-10-26,2016-01-26,microbial communities,0,0.0,meter,,,,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing",Environmental,Terrestrial,Unclassified,Soil,ENVO:01000174,ENVO:01001803,ENVO:00005778,Puerto Rico: Rio Grande,soil,,gold:Gb0195910,GRE.SIPMG.066b5f22,18.321 -65.8172,18.321,-65.8172,"El Verde, Luquillo Experimental Forest, Puerto Rico",2021-06-16,"Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.066b5f22",soil metagenome,,,"[""gold:Gs0128850""]",,forest soil,Forest Soil,,,,nmdc:Biosample
